rel_path,source_type,scanner,dpi,doc_id
Official\EpsonV370-2\300\s7_81.tif,Official,EpsonV370-2,300,s7_81
Official\EpsonV370-2\300\s7_82.tif,Official,EpsonV370-2,300,s7_82
Official\EpsonV370-2\300\s7_83.tif,Official,EpsonV370-2,300,s7_83
Official\EpsonV370-2\300\s7_84.tif,Official,EpsonV370-2,300,s7_84
Official\EpsonV370-2\300\s7_85.tif,Official,EpsonV370-2,300,s7_85
Official\EpsonV370-2\300\s7_86.tif,Official,EpsonV370-2,300,s7_86
Official\EpsonV370-2\300\s7_87.tif,Official,EpsonV370-2,300,s7_87
Official\EpsonV370-2\300\s7_88.tif,Official,EpsonV370-2,300,s7_88
Official\EpsonV370-2\300\s7_89.tif,Official,EpsonV370-2,300,s7_89
Official\EpsonV370-2\300\s7_90.tif,Official,EpsonV370-2,300,s7_90
Official\EpsonV370-2\300\s7_91.tif,Official,EpsonV370-2,300,s7_91
Official\EpsonV370-2\300\s7_92.tif,Official,EpsonV370-2,300,s7_92
Official\EpsonV370-2\300\s7_93.tif,Official,EpsonV370-2,300,s7_93
Official\EpsonV370-2\300\s7_94.tif,Official,EpsonV370-2,300,s7_94
Official\EpsonV370-2\300\s7_95.tif,Official,EpsonV370-2,300,s7_95
Official\EpsonV370-2\300\s7_96.tif,Official,EpsonV370-2,300,s7_96
Official\EpsonV370-2\300\s7_97.tif,Official,EpsonV370-2,300,s7_97
Official\EpsonV370-2\300\s7_98.tif,Official,EpsonV370-2,300,s7_98
Official\EpsonV370-2\300\s7_99.tif,Official,EpsonV370-2,300,s7_99
Official\EpsonV39-1\150\s8_1.tif,Official,EpsonV39-1,150,s8_1
Official\EpsonV39-1\150\s8_10.tif,Official,EpsonV39-1,150,s8_10
Official\EpsonV39-1\150\s8_100.tif,Official,EpsonV39-1,150,s8_100
Official\EpsonV39-1\150\s8_11.tif,Official,EpsonV39-1,150,s8_11
Official\EpsonV39-1\150\s8_12.tif,Official,EpsonV39-1,150,s8_12
Official\EpsonV39-1\150\s8_13.tif,Official,EpsonV39-1,150,s8_13
Official\EpsonV39-1\150\s8_14.tif,Official,EpsonV39-1,150,s8_14
Official\EpsonV39-1\150\s8_15.tif,Official,EpsonV39-1,150,s8_15
Official\EpsonV39-1\150\s8_16.tif,Official,EpsonV39-1,150,s8_16
Official\EpsonV39-1\150\s8_17.tif,Official,EpsonV39-1,150,s8_17
Official\EpsonV39-1\150\s8_18.tif,Official,EpsonV39-1,150,s8_18
Official\EpsonV39-1\150\s8_19.tif,Official,EpsonV39-1,150,s8_19
Official\EpsonV39-1\150\s8_2.tif,Official,EpsonV39-1,150,s8_2
Official\EpsonV39-1\150\s8_20.tif,Official,EpsonV39-1,150,s8_20
Official\EpsonV39-1\150\s8_21.tif,Official,EpsonV39-1,150,s8_21
Official\EpsonV39-1\150\s8_22.tif,Official,EpsonV39-1,150,s8_22
Official\EpsonV39-1\150\s8_23.tif,Official,EpsonV39-1,150,s8_23
Official\EpsonV39-1\150\s8_24.tif,Official,EpsonV39-1,150,s8_24
Official\EpsonV39-1\150\s8_25.tif,Official,EpsonV39-1,150,s8_25
Official\EpsonV39-1\150\s8_26.tif,Official,EpsonV39-1,150,s8_26
Official\EpsonV39-1\150\s8_27.tif,Official,EpsonV39-1,150,s8_27
Official\EpsonV39-1\150\s8_28.tif,Official,EpsonV39-1,150,s8_28
Official\EpsonV39-1\150\s8_29.tif,Official,EpsonV39-1,150,s8_29
Official\EpsonV39-1\150\s8_3.tif,Official,EpsonV39-1,150,s8_3
Official\EpsonV39-1\150\s8_30.tif,Official,EpsonV39-1,150,s8_30
Official\EpsonV39-1\150\s8_31.tif,Official,EpsonV39-1,150,s8_31
Official\EpsonV39-1\150\s8_32.tif,Official,EpsonV39-1,150,s8_32
Official\EpsonV39-1\150\s8_33.tif,Official,EpsonV39-1,150,s8_33
Official\EpsonV39-1\150\s8_34.tif,Official,EpsonV39-1,150,s8_34
Official\EpsonV39-1\150\s8_35.tif,Official,EpsonV39-1,150,s8_35
Official\EpsonV39-1\150\s8_36.tif,Official,EpsonV39-1,150,s8_36
Official\EpsonV39-1\150\s8_37.tif,Official,EpsonV39-1,150,s8_37
Official\EpsonV39-1\150\s8_38.tif,Official,EpsonV39-1,150,s8_38
Official\EpsonV39-1\150\s8_39.tif,Official,EpsonV39-1,150,s8_39
Official\EpsonV39-1\150\s8_4.tif,Official,EpsonV39-1,150,s8_4
Official\EpsonV39-1\150\s8_40.tif,Official,EpsonV39-1,150,s8_40
Official\EpsonV39-1\150\s8_41.tif,Official,EpsonV39-1,150,s8_41
Official\EpsonV39-1\150\s8_42.tif,Official,EpsonV39-1,150,s8_42
Official\EpsonV39-1\150\s8_43.tif,Official,EpsonV39-1,150,s8_43
Official\EpsonV39-1\150\s8_44.tif,Official,EpsonV39-1,150,s8_44
Official\EpsonV39-1\150\s8_45.tif,Official,EpsonV39-1,150,s8_45
Official\EpsonV39-1\150\s8_46.tif,Official,EpsonV39-1,150,s8_46
Official\EpsonV39-1\150\s8_47.tif,Official,EpsonV39-1,150,s8_47
Official\EpsonV39-1\150\s8_48.tif,Official,EpsonV39-1,150,s8_48
Official\EpsonV39-1\150\s8_49.tif,Official,EpsonV39-1,150,s8_49
Official\EpsonV39-1\150\s8_5.tif,Official,EpsonV39-1,150,s8_5
Official\EpsonV39-1\150\s8_50.tif,Official,EpsonV39-1,150,s8_50
Official\EpsonV39-1\150\s8_51.tif,Official,EpsonV39-1,150,s8_51
Official\EpsonV39-1\150\s8_52.tif,Official,EpsonV39-1,150,s8_52
Official\EpsonV39-1\150\s8_53.tif,Official,EpsonV39-1,150,s8_53
Official\EpsonV39-1\150\s8_54.tif,Official,EpsonV39-1,150,s8_54
Official\EpsonV39-1\150\s8_55.tif,Official,EpsonV39-1,150,s8_55
Official\EpsonV39-1\150\s8_56.tif,Official,EpsonV39-1,150,s8_56
Official\EpsonV39-1\150\s8_57.tif,Official,EpsonV39-1,150,s8_57
Official\EpsonV39-1\150\s8_58.tif,Official,EpsonV39-1,150,s8_58
Official\EpsonV39-1\150\s8_59.tif,Official,EpsonV39-1,150,s8_59
Official\EpsonV39-1\150\s8_6.tif,Official,EpsonV39-1,150,s8_6
Official\EpsonV39-1\150\s8_60.tif,Official,EpsonV39-1,150,s8_60
Official\EpsonV39-1\150\s8_61.tif,Official,EpsonV39-1,150,s8_61
Official\EpsonV39-1\150\s8_62.tif,Official,EpsonV39-1,150,s8_62
Official\EpsonV39-1\150\s8_63.tif,Official,EpsonV39-1,150,s8_63
Official\EpsonV39-1\150\s8_64.tif,Official,EpsonV39-1,150,s8_64
Official\EpsonV39-1\150\s8_65.tif,Official,EpsonV39-1,150,s8_65
Official\EpsonV39-1\150\s8_66.tif,Official,EpsonV39-1,150,s8_66
Official\EpsonV39-1\150\s8_67.tif,Official,EpsonV39-1,150,s8_67
Official\EpsonV39-1\150\s8_68.tif,Official,EpsonV39-1,150,s8_68
Official\EpsonV39-1\150\s8_69.tif,Official,EpsonV39-1,150,s8_69
Official\EpsonV39-1\150\s8_7.tif,Official,EpsonV39-1,150,s8_7
Official\EpsonV39-1\150\s8_70.tif,Official,EpsonV39-1,150,s8_70
Official\EpsonV39-1\150\s8_71.tif,Official,EpsonV39-1,150,s8_71
Official\EpsonV39-1\150\s8_72.tif,Official,EpsonV39-1,150,s8_72
Official\EpsonV39-1\150\s8_73.tif,Official,EpsonV39-1,150,s8_73
Official\EpsonV39-1\150\s8_74.tif,Official,EpsonV39-1,150,s8_74
Official\EpsonV39-1\150\s8_75.tif,Official,EpsonV39-1,150,s8_75
Official\EpsonV39-1\150\s8_76.tif,Official,EpsonV39-1,150,s8_76
Official\EpsonV39-1\150\s8_77.tif,Official,EpsonV39-1,150,s8_77
Official\EpsonV39-1\150\s8_78.tif,Official,EpsonV39-1,150,s8_78
Official\EpsonV39-1\150\s8_79.tif,Official,EpsonV39-1,150,s8_79
Official\EpsonV39-1\150\s8_8.tif,Official,EpsonV39-1,150,s8_8
Official\EpsonV39-1\150\s8_80.tif,Official,EpsonV39-1,150,s8_80
Official\EpsonV39-1\150\s8_81.tif,Official,EpsonV39-1,150,s8_81
Official\EpsonV39-1\150\s8_82.tif,Official,EpsonV39-1,150,s8_82
Official\EpsonV39-1\150\s8_83.tif,Official,EpsonV39-1,150,s8_83
Official\EpsonV39-1\150\s8_84.tif,Official,EpsonV39-1,150,s8_84
Official\EpsonV39-1\150\s8_85.tif,Official,EpsonV39-1,150,s8_85
Official\EpsonV39-1\150\s8_86.tif,Official,EpsonV39-1,150,s8_86
Official\EpsonV39-1\150\s8_87.tif,Official,EpsonV39-1,150,s8_87
Official\EpsonV39-1\150\s8_88.tif,Official,EpsonV39-1,150,s8_88
Official\EpsonV39-1\150\s8_89.tif,Official,EpsonV39-1,150,s8_89
Official\EpsonV39-1\150\s8_9.tif,Official,EpsonV39-1,150,s8_9
Official\EpsonV39-1\150\s8_90.tif,Official,EpsonV39-1,150,s8_90
Official\EpsonV39-1\150\s8_91.tif,Official,EpsonV39-1,150,s8_91
Official\EpsonV39-1\150\s8_92.tif,Official,EpsonV39-1,150,s8_92
Official\EpsonV39-1\150\s8_93.tif,Official,EpsonV39-1,150,s8_93
Official\EpsonV39-1\150\s8_94.tif,Official,EpsonV39-1,150,s8_94
Official\EpsonV39-1\150\s8_95.tif,Official,EpsonV39-1,150,s8_95
Official\EpsonV39-1\150\s8_96.tif,Official,EpsonV39-1,150,s8_96
Official\EpsonV39-1\150\s8_97.tif,Official,EpsonV39-1,150,s8_97
Official\EpsonV39-1\150\s8_98.tif,Official,EpsonV39-1,150,s8_98
Official\EpsonV39-1\150\s8_99.tif,Official,EpsonV39-1,150,s8_99
Official\EpsonV39-1\300\s8_100.tif,Official,EpsonV39-1,300,s8_100
Official\EpsonV39-1\300\s8_11.tif,Official,EpsonV39-1,300,s8_11
Official\EpsonV39-1\300\s8_27.tif,Official,EpsonV39-1,300,s8_27
Official\EpsonV39-1\300\s8_30.tif,Official,EpsonV39-1,300,s8_30
Official\EpsonV39-1\300\s8_33.tif,Official,EpsonV39-1,300,s8_33
Official\EpsonV39-1\300\s8_37.tif,Official,EpsonV39-1,300,s8_37
Official\EpsonV39-1\300\s8_39.tif,Official,EpsonV39-1,300,s8_39
Official\EpsonV39-1\300\s8_4.tif,Official,EpsonV39-1,300,s8_4
Official\EpsonV39-1\300\s8_42.tif,Official,EpsonV39-1,300,s8_42
Official\EpsonV39-1\300\s8_43.tif,Official,EpsonV39-1,300,s8_43
Official\EpsonV39-1\300\s8_44.tif,Official,EpsonV39-1,300,s8_44
Official\EpsonV39-1\300\s8_45.tif,Official,EpsonV39-1,300,s8_45
Official\EpsonV39-1\300\s8_46.tif,Official,EpsonV39-1,300,s8_46
Official\EpsonV39-1\300\s8_47.tif,Official,EpsonV39-1,300,s8_47
Official\EpsonV39-1\300\s8_48.tif,Official,EpsonV39-1,300,s8_48
Official\EpsonV39-1\300\s8_49.tif,Official,EpsonV39-1,300,s8_49
Official\EpsonV39-1\300\s8_50.tif,Official,EpsonV39-1,300,s8_50
Official\EpsonV39-1\300\s8_51.tif,Official,EpsonV39-1,300,s8_51
Official\EpsonV39-1\300\s8_53.tif,Official,EpsonV39-1,300,s8_53
Official\EpsonV39-1\300\s8_54.tif,Official,EpsonV39-1,300,s8_54
Official\EpsonV39-1\300\s8_55.tif,Official,EpsonV39-1,300,s8_55
Official\EpsonV39-1\300\s8_56.tif,Official,EpsonV39-1,300,s8_56
Official\EpsonV39-1\300\s8_57.tif,Official,EpsonV39-1,300,s8_57
Official\EpsonV39-1\300\s8_58.tif,Official,EpsonV39-1,300,s8_58
Official\EpsonV39-1\300\s8_59.tif,Official,EpsonV39-1,300,s8_59
Official\EpsonV39-1\300\s8_60.tif,Official,EpsonV39-1,300,s8_60
Official\EpsonV39-1\300\s8_61.tif,Official,EpsonV39-1,300,s8_61
Official\EpsonV39-1\300\s8_63.tif,Official,EpsonV39-1,300,s8_63
Official\EpsonV39-1\300\s8_64.tif,Official,EpsonV39-1,300,s8_64
Official\EpsonV39-1\300\s8_65.tif,Official,EpsonV39-1,300,s8_65
Official\EpsonV39-1\300\s8_66.tif,Official,EpsonV39-1,300,s8_66
Official\EpsonV39-1\300\s8_67.tif,Official,EpsonV39-1,300,s8_67
Official\EpsonV39-1\300\s8_68.tif,Official,EpsonV39-1,300,s8_68
Official\EpsonV39-1\300\s8_69.tif,Official,EpsonV39-1,300,s8_69
Official\EpsonV39-1\300\s8_70.tif,Official,EpsonV39-1,300,s8_70
Official\EpsonV39-1\300\s8_71.tif,Official,EpsonV39-1,300,s8_71
Official\EpsonV39-1\300\s8_72.tif,Official,EpsonV39-1,300,s8_72
Official\EpsonV39-1\300\s8_73.tif,Official,EpsonV39-1,300,s8_73
Official\EpsonV39-1\300\s8_74.tif,Official,EpsonV39-1,300,s8_74
Official\EpsonV39-1\300\s8_75.tif,Official,EpsonV39-1,300,s8_75
Official\EpsonV39-1\300\s8_76.tif,Official,EpsonV39-1,300,s8_76
Official\EpsonV39-1\300\s8_77.tif,Official,EpsonV39-1,300,s8_77
Official\EpsonV39-1\300\s8_78.tif,Official,EpsonV39-1,300,s8_78
Official\EpsonV39-1\300\s8_79.tif,Official,EpsonV39-1,300,s8_79
Official\EpsonV39-1\300\s8_80.tif,Official,EpsonV39-1,300,s8_80
Official\EpsonV39-1\300\s8_81.tif,Official,EpsonV39-1,300,s8_81
Official\EpsonV39-1\300\s8_82.tif,Official,EpsonV39-1,300,s8_82
Official\EpsonV39-1\300\s8_83.tif,Official,EpsonV39-1,300,s8_83
Official\EpsonV39-1\300\s8_84.tif,Official,EpsonV39-1,300,s8_84
Official\EpsonV39-1\300\s8_85.tif,Official,EpsonV39-1,300,s8_85
Official\EpsonV39-1\300\s8_86.tif,Official,EpsonV39-1,300,s8_86
Official\EpsonV39-1\300\s8_87.tif,Official,EpsonV39-1,300,s8_87
Official\EpsonV39-1\300\s8_88.tif,Official,EpsonV39-1,300,s8_88
Official\EpsonV39-1\300\s8_89.tif,Official,EpsonV39-1,300,s8_89
Official\EpsonV39-1\300\s8_9.tif,Official,EpsonV39-1,300,s8_9
Official\EpsonV39-1\300\s8_90.tif,Official,EpsonV39-1,300,s8_90
Official\EpsonV39-1\300\s8_91.tif,Official,EpsonV39-1,300,s8_91
Official\EpsonV39-1\300\s8_92.tif,Official,EpsonV39-1,300,s8_92
Official\EpsonV39-1\300\s8_93.tif,Official,EpsonV39-1,300,s8_93
Official\EpsonV39-1\300\s8_94.tif,Official,EpsonV39-1,300,s8_94
Official\EpsonV39-1\300\s8_95.tif,Official,EpsonV39-1,300,s8_95
Official\EpsonV39-1\300\s8_96.tif,Official,EpsonV39-1,300,s8_96
Official\EpsonV39-1\300\s8_97.tif,Official,EpsonV39-1,300,s8_97
Official\EpsonV39-1\300\s8_98.tif,Official,EpsonV39-1,300,s8_98
Official\EpsonV39-1\300\s8_99.tif,Official,EpsonV39-1,300,s8_99
Official\EpsonV39-2\150\s9_1.tif,Official,EpsonV39-2,150,s9_1
Official\EpsonV39-2\150\s9_10.tif,Official,EpsonV39-2,150,s9_10
Official\EpsonV39-2\150\s9_100.tif,Official,EpsonV39-2,150,s9_100
Official\EpsonV39-2\150\s9_11.tif,Official,EpsonV39-2,150,s9_11
Official\EpsonV39-2\150\s9_12.tif,Official,EpsonV39-2,150,s9_12
Official\EpsonV39-2\150\s9_13.tif,Official,EpsonV39-2,150,s9_13
Official\EpsonV39-2\150\s9_14.tif,Official,EpsonV39-2,150,s9_14
Official\EpsonV39-2\150\s9_15.tif,Official,EpsonV39-2,150,s9_15
Official\EpsonV39-2\150\s9_16.tif,Official,EpsonV39-2,150,s9_16
Official\EpsonV39-2\150\s9_17.tif,Official,EpsonV39-2,150,s9_17
Official\EpsonV39-2\150\s9_18.tif,Official,EpsonV39-2,150,s9_18
Official\EpsonV39-2\150\s9_19.tif,Official,EpsonV39-2,150,s9_19
Official\EpsonV39-2\150\s9_2.tif,Official,EpsonV39-2,150,s9_2
Official\EpsonV39-2\150\s9_20.tif,Official,EpsonV39-2,150,s9_20
Official\EpsonV39-2\150\s9_21.tif,Official,EpsonV39-2,150,s9_21
Official\EpsonV39-2\150\s9_22.tif,Official,EpsonV39-2,150,s9_22
Official\EpsonV39-2\150\s9_23.tif,Official,EpsonV39-2,150,s9_23
Official\EpsonV39-2\150\s9_24.tif,Official,EpsonV39-2,150,s9_24
Official\EpsonV39-2\150\s9_25.tif,Official,EpsonV39-2,150,s9_25
Official\EpsonV39-2\150\s9_26.tif,Official,EpsonV39-2,150,s9_26
Official\EpsonV39-2\150\s9_27.tif,Official,EpsonV39-2,150,s9_27
Official\EpsonV39-2\150\s9_28.tif,Official,EpsonV39-2,150,s9_28
Official\EpsonV39-2\150\s9_29.tif,Official,EpsonV39-2,150,s9_29
Official\EpsonV39-2\150\s9_3.tif,Official,EpsonV39-2,150,s9_3
Official\EpsonV39-2\150\s9_30.tif,Official,EpsonV39-2,150,s9_30
Official\EpsonV39-2\150\s9_31.tif,Official,EpsonV39-2,150,s9_31
Official\EpsonV39-2\150\s9_32.tif,Official,EpsonV39-2,150,s9_32
Official\EpsonV39-2\150\s9_33.tif,Official,EpsonV39-2,150,s9_33
Official\EpsonV39-2\150\s9_34.tif,Official,EpsonV39-2,150,s9_34
Official\EpsonV39-2\150\s9_35.tif,Official,EpsonV39-2,150,s9_35
Official\EpsonV39-2\150\s9_36.tif,Official,EpsonV39-2,150,s9_36
Official\EpsonV39-2\150\s9_37.tif,Official,EpsonV39-2,150,s9_37
Official\EpsonV39-2\150\s9_38.tif,Official,EpsonV39-2,150,s9_38
Official\EpsonV39-2\150\s9_39.tif,Official,EpsonV39-2,150,s9_39
Official\EpsonV39-2\150\s9_4.tif,Official,EpsonV39-2,150,s9_4
Official\EpsonV39-2\150\s9_40.tif,Official,EpsonV39-2,150,s9_40
Official\EpsonV39-2\150\s9_41.tif,Official,EpsonV39-2,150,s9_41
Official\EpsonV39-2\150\s9_42.tif,Official,EpsonV39-2,150,s9_42
Official\EpsonV39-2\150\s9_43.tif,Official,EpsonV39-2,150,s9_43
Official\EpsonV39-2\150\s9_44.tif,Official,EpsonV39-2,150,s9_44
Official\EpsonV39-2\150\s9_45.tif,Official,EpsonV39-2,150,s9_45
Official\EpsonV39-2\150\s9_46.tif,Official,EpsonV39-2,150,s9_46
Official\EpsonV39-2\150\s9_47.tif,Official,EpsonV39-2,150,s9_47
Official\EpsonV39-2\150\s9_48.tif,Official,EpsonV39-2,150,s9_48
Official\EpsonV39-2\150\s9_49.tif,Official,EpsonV39-2,150,s9_49
Official\EpsonV39-2\150\s9_5.tif,Official,EpsonV39-2,150,s9_5
Official\EpsonV39-2\150\s9_50.tif,Official,EpsonV39-2,150,s9_50
Official\EpsonV39-2\150\s9_51.tif,Official,EpsonV39-2,150,s9_51
Official\EpsonV39-2\150\s9_52.tif,Official,EpsonV39-2,150,s9_52
Official\EpsonV39-2\150\s9_53.tif,Official,EpsonV39-2,150,s9_53
Official\EpsonV39-2\150\s9_54.tif,Official,EpsonV39-2,150,s9_54
Official\EpsonV39-2\150\s9_55.tif,Official,EpsonV39-2,150,s9_55
Official\EpsonV39-2\150\s9_56.tif,Official,EpsonV39-2,150,s9_56
Official\EpsonV39-2\150\s9_57.tif,Official,EpsonV39-2,150,s9_57
Official\EpsonV39-2\150\s9_58.tif,Official,EpsonV39-2,150,s9_58
Official\EpsonV39-2\150\s9_59.tif,Official,EpsonV39-2,150,s9_59
Official\EpsonV39-2\150\s9_6.tif,Official,EpsonV39-2,150,s9_6
Official\EpsonV39-2\150\s9_60.tif,Official,EpsonV39-2,150,s9_60
Official\EpsonV39-2\150\s9_61.tif,Official,EpsonV39-2,150,s9_61
Official\EpsonV39-2\150\s9_62.tif,Official,EpsonV39-2,150,s9_62
Official\EpsonV39-2\150\s9_63.tif,Official,EpsonV39-2,150,s9_63
Official\EpsonV39-2\150\s9_64.tif,Official,EpsonV39-2,150,s9_64
Official\EpsonV39-2\150\s9_65.tif,Official,EpsonV39-2,150,s9_65
Official\EpsonV39-2\150\s9_66.tif,Official,EpsonV39-2,150,s9_66
Official\EpsonV39-2\150\s9_67.tif,Official,EpsonV39-2,150,s9_67
Official\EpsonV39-2\150\s9_68.tif,Official,EpsonV39-2,150,s9_68
Official\EpsonV39-2\150\s9_69.tif,Official,EpsonV39-2,150,s9_69
Official\EpsonV39-2\150\s9_7.tif,Official,EpsonV39-2,150,s9_7
Official\EpsonV39-2\150\s9_70.tif,Official,EpsonV39-2,150,s9_70
Official\EpsonV39-2\150\s9_71.tif,Official,EpsonV39-2,150,s9_71
Official\EpsonV39-2\150\s9_72.tif,Official,EpsonV39-2,150,s9_72
Official\EpsonV39-2\150\s9_73.tif,Official,EpsonV39-2,150,s9_73
Official\EpsonV39-2\150\s9_74.tif,Official,EpsonV39-2,150,s9_74
Official\EpsonV39-2\150\s9_75.tif,Official,EpsonV39-2,150,s9_75
Official\EpsonV39-2\150\s9_76.tif,Official,EpsonV39-2,150,s9_76
Official\EpsonV39-2\150\s9_77.tif,Official,EpsonV39-2,150,s9_77
Official\EpsonV39-2\150\s9_78.tif,Official,EpsonV39-2,150,s9_78
Official\EpsonV39-2\150\s9_79.tif,Official,EpsonV39-2,150,s9_79
Official\EpsonV39-2\150\s9_8.tif,Official,EpsonV39-2,150,s9_8
Official\EpsonV39-2\150\s9_80.tif,Official,EpsonV39-2,150,s9_80
Official\EpsonV39-2\150\s9_81.tif,Official,EpsonV39-2,150,s9_81
Official\EpsonV39-2\150\s9_82.tif,Official,EpsonV39-2,150,s9_82
Official\EpsonV39-2\150\s9_83.tif,Official,EpsonV39-2,150,s9_83
Official\EpsonV39-2\150\s9_84.tif,Official,EpsonV39-2,150,s9_84
Official\EpsonV39-2\150\s9_85.tif,Official,EpsonV39-2,150,s9_85
Official\EpsonV39-2\150\s9_86.tif,Official,EpsonV39-2,150,s9_86
Official\EpsonV39-2\150\s9_87.tif,Official,EpsonV39-2,150,s9_87
Official\EpsonV39-2\150\s9_88.tif,Official,EpsonV39-2,150,s9_88
Official\EpsonV39-2\150\s9_89.tif,Official,EpsonV39-2,150,s9_89
Official\EpsonV39-2\150\s9_9.tif,Official,EpsonV39-2,150,s9_9
Official\EpsonV39-2\150\s9_90.tif,Official,EpsonV39-2,150,s9_90
Official\EpsonV39-2\150\s9_91.tif,Official,EpsonV39-2,150,s9_91
Official\EpsonV39-2\150\s9_92.tif,Official,EpsonV39-2,150,s9_92
Official\EpsonV39-2\150\s9_93.tif,Official,EpsonV39-2,150,s9_93
Official\EpsonV39-2\150\s9_94.tif,Official,EpsonV39-2,150,s9_94
Official\EpsonV39-2\150\s9_95.tif,Official,EpsonV39-2,150,s9_95
Official\EpsonV39-2\150\s9_96.tif,Official,EpsonV39-2,150,s9_96
Official\EpsonV39-2\150\s9_97.tif,Official,EpsonV39-2,150,s9_97
Official\EpsonV39-2\150\s9_98.tif,Official,EpsonV39-2,150,s9_98
Official\EpsonV39-2\150\s9_99.tif,Official,EpsonV39-2,150,s9_99
Official\EpsonV39-2\300\s9_100.tif,Official,EpsonV39-2,300,s9_100
Official\EpsonV39-2\300\s9_29.tif,Official,EpsonV39-2,300,s9_29
Official\EpsonV39-2\300\s9_30.tif,Official,EpsonV39-2,300,s9_30
Official\EpsonV39-2\300\s9_31.tif,Official,EpsonV39-2,300,s9_31
Official\EpsonV39-2\300\s9_37.tif,Official,EpsonV39-2,300,s9_37
Official\EpsonV39-2\300\s9_38.tif,Official,EpsonV39-2,300,s9_38
Official\EpsonV39-2\300\s9_40.tif,Official,EpsonV39-2,300,s9_40
Official\EpsonV39-2\300\s9_41.tif,Official,EpsonV39-2,300,s9_41
Official\EpsonV39-2\300\s9_42.tif,Official,EpsonV39-2,300,s9_42
Official\EpsonV39-2\300\s9_43.tif,Official,EpsonV39-2,300,s9_43
Official\EpsonV39-2\300\s9_44.tif,Official,EpsonV39-2,300,s9_44
Official\EpsonV39-2\300\s9_45.tif,Official,EpsonV39-2,300,s9_45
Official\EpsonV39-2\300\s9_46.tif,Official,EpsonV39-2,300,s9_46
Official\EpsonV39-2\300\s9_47.tif,Official,EpsonV39-2,300,s9_47
Official\EpsonV39-2\300\s9_48.tif,Official,EpsonV39-2,300,s9_48
Official\EpsonV39-2\300\s9_49.tif,Official,EpsonV39-2,300,s9_49
Official\EpsonV39-2\300\s9_5.tif,Official,EpsonV39-2,300,s9_5
Official\EpsonV39-2\300\s9_51.tif,Official,EpsonV39-2,300,s9_51
Official\EpsonV39-2\300\s9_52.tif,Official,EpsonV39-2,300,s9_52
Official\EpsonV39-2\300\s9_53.tif,Official,EpsonV39-2,300,s9_53
Official\EpsonV39-2\300\s9_54.tif,Official,EpsonV39-2,300,s9_54
Official\EpsonV39-2\300\s9_55.tif,Official,EpsonV39-2,300,s9_55
Official\EpsonV39-2\300\s9_56.tif,Official,EpsonV39-2,300,s9_56
Official\EpsonV39-2\300\s9_57.tif,Official,EpsonV39-2,300,s9_57
Official\EpsonV39-2\300\s9_58.tif,Official,EpsonV39-2,300,s9_58
Official\EpsonV39-2\300\s9_6.tif,Official,EpsonV39-2,300,s9_6
Official\EpsonV39-2\300\s9_60.tif,Official,EpsonV39-2,300,s9_60
Official\EpsonV39-2\300\s9_61.tif,Official,EpsonV39-2,300,s9_61
Official\EpsonV39-2\300\s9_62.tif,Official,EpsonV39-2,300,s9_62
Official\EpsonV39-2\300\s9_63.tif,Official,EpsonV39-2,300,s9_63
Official\EpsonV39-2\300\s9_64.tif,Official,EpsonV39-2,300,s9_64
Official\EpsonV39-2\300\s9_65.tif,Official,EpsonV39-2,300,s9_65
Official\EpsonV39-2\300\s9_66.tif,Official,EpsonV39-2,300,s9_66
Official\EpsonV39-2\300\s9_67.tif,Official,EpsonV39-2,300,s9_67
Official\EpsonV39-2\300\s9_68.tif,Official,EpsonV39-2,300,s9_68
Official\EpsonV39-2\300\s9_69.tif,Official,EpsonV39-2,300,s9_69
Official\EpsonV39-2\300\s9_70.tif,Official,EpsonV39-2,300,s9_70
Official\EpsonV39-2\300\s9_71.tif,Official,EpsonV39-2,300,s9_71
Official\EpsonV39-2\300\s9_72.tif,Official,EpsonV39-2,300,s9_72
Official\EpsonV39-2\300\s9_73.tif,Official,EpsonV39-2,300,s9_73
Official\EpsonV39-2\300\s9_74.tif,Official,EpsonV39-2,300,s9_74
Official\EpsonV39-2\300\s9_75.tif,Official,EpsonV39-2,300,s9_75
Official\EpsonV39-2\300\s9_76.tif,Official,EpsonV39-2,300,s9_76
Official\EpsonV39-2\300\s9_77.tif,Official,EpsonV39-2,300,s9_77
Official\EpsonV39-2\300\s9_78.tif,Official,EpsonV39-2,300,s9_78
Official\EpsonV39-2\300\s9_79.tif,Official,EpsonV39-2,300,s9_79
Official\EpsonV39-2\300\s9_80.tif,Official,EpsonV39-2,300,s9_80
Official\EpsonV39-2\300\s9_81.tif,Official,EpsonV39-2,300,s9_81
Official\EpsonV39-2\300\s9_82.tif,Official,EpsonV39-2,300,s9_82
Official\EpsonV39-2\300\s9_83.tif,Official,EpsonV39-2,300,s9_83
Official\EpsonV39-2\300\s9_84.tif,Official,EpsonV39-2,300,s9_84
Official\EpsonV39-2\300\s9_85.tif,Official,EpsonV39-2,300,s9_85
Official\EpsonV39-2\300\s9_86.tif,Official,EpsonV39-2,300,s9_86
Official\EpsonV39-2\300\s9_87.tif,Official,EpsonV39-2,300,s9_87
Official\EpsonV39-2\300\s9_88.tif,Official,EpsonV39-2,300,s9_88
Official\EpsonV39-2\300\s9_89.tif,Official,EpsonV39-2,300,s9_89
